emotion,path,duration
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-04-01-01-01-04.wav,3.370041666666667
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-04-01-01-02-04.wav,3.403395833333333
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-04-01-02-01-04.wav,3.4367708333333336
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-04-01-02-02-04.wav,3.470125
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-04-02-01-01-04.wav,3.6703333333333332
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-04-02-01-02-04.wav,3.7704375
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-04-02-02-01-04.wav,3.7704375
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-04-02-02-02-04.wav,3.7704375
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-05-01-01-01-04.wav,3.703708333333333
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-05-01-01-02-04.wav,3.6036041666666665
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-05-01-02-01-04.wav,3.470125
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-05-01-02-02-04.wav,3.7370625
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-05-02-01-01-04.wav,3.7704375
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-05-02-01-02-04.wav,3.8705208333333334
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-05-02-02-01-04.wav,3.7036875
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-05-02-02-02-04.wav,3.8371666666666666
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-06-01-01-01-04.wav,3.3032916666666665
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-06-01-01-02-04.wav,3.2365833333333334
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-06-01-02-01-04.wav,3.470125
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-06-01-02-02-04.wav,3.470125
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-06-02-01-01-04.wav,3.9372708333333333
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-06-02-01-02-04.wav,3.403395833333333
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-06-02-02-01-04.wav,3.6036041666666665
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-06-02-02-02-04.wav,3.5702291666666666
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-07-01-01-01-04.wav,3.9039166666666665
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-07-01-01-02-04.wav,3.9038958333333333
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-07-01-02-01-04.wav,3.7704375
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-07-01-02-02-04.wav,3.8038125
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-07-02-01-01-04.wav,4.004
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-07-02-01-02-04.wav,4.037375
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-07-02-02-01-04.wav,3.8705416666666665
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-07-02-02-02-04.wav,3.9372708333333333
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-08-01-01-01-04.wav,3.2365833333333334
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-08-01-01-02-04.wav,3.3366666666666664
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-08-01-02-01-04.wav,3.6369583333333333
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-08-01-02-02-04.wav,3.43675
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-08-02-01-01-04.wav,3.6703333333333332
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-08-02-01-02-04.wav,3.5702291666666666
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-08-02-02-01-04.wav,3.470125
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_04\03-01-08-02-02-02-04.wav,3.5368541666666666
neutral,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-01-01-01-01-05.wav,3.6036041666666665
neutral,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-01-01-01-02-05.wav,3.636979166666667
neutral,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-01-01-02-01-05.wav,3.103083333333333
neutral,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-01-01-02-02-05.wav,3.6036041666666665
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-02-01-01-01-05.wav,4.037354166666667
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-02-01-01-02-05.wav,4.104104166666667
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-02-01-02-01-05.wav,4.137479166666667
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-02-01-02-02-05.wav,4.2375625
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-02-02-01-01-05.wav,4.7380625
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-02-02-01-02-05.wav,4.5045
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-02-02-02-01-05.wav,4.7714375
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-02-02-02-02-05.wav,4.304291666666667
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-03-01-01-01-05.wav,4.004
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-03-01-01-02-05.wav,3.2365625
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-03-01-02-01-05.wav,3.3700208333333332
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-03-01-02-02-05.wav,3.7704375
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-03-02-01-01-05.wav,4.137479166666667
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-03-02-01-02-05.wav,3.8705416666666665
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-03-02-02-01-05.wav,3.6035833333333334
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-03-02-02-02-05.wav,3.403395833333333
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-04-01-01-01-05.wav,3.2699375
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-04-01-01-02-05.wav,3.6369583333333333
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-04-01-02-01-05.wav,3.1031041666666668
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-04-01-02-02-05.wav,3.7036875
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-04-02-01-01-05.wav,3.5368541666666666
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-04-02-01-02-05.wav,3.2699375
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-04-02-02-01-05.wav,3.2699166666666666
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-04-02-02-02-05.wav,3.1364791666666667
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-05-01-01-01-05.wav,3.8705416666666665
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-05-01-01-02-05.wav,3.8037916666666667
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-05-01-02-01-05.wav,4.070729166666666
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-05-01-02-02-05.wav,4.404395833333333
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-05-02-01-01-05.wav,3.403395833333333
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-05-02-01-02-05.wav,3.5702291666666666
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-05-02-02-01-05.wav,3.6369583333333333
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-05-02-02-02-05.wav,3.636979166666667
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-06-01-01-01-05.wav,3.1364791666666667
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-06-01-01-02-05.wav,3.3700208333333332
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-06-01-02-01-05.wav,3.136458333333333
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-06-01-02-02-05.wav,3.069729166666667
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-06-02-01-01-05.wav,3.2365625
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-06-02-01-02-05.wav,3.5702291666666666
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-06-02-02-01-05.wav,3.2365625
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-06-02-02-02-05.wav,3.1031041666666668
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-07-01-01-01-05.wav,4.337666666666666
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-07-01-01-02-05.wav,4.104104166666667
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-07-01-02-01-05.wav,3.9038958333333333
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-07-01-02-02-05.wav,3.7370625
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-07-02-01-01-05.wav,4.337666666666666
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-07-02-01-02-05.wav,3.9038958333333333
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-07-02-02-01-05.wav,4.2709375
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-07-02-02-02-05.wav,4.537875
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-08-01-01-01-05.wav,3.7370625
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-08-01-01-02-05.wav,3.6703333333333332
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-08-01-02-01-05.wav,3.069729166666667
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-08-01-02-02-05.wav,3.7036875
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-08-02-01-01-05.wav,4.137479166666667
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-08-02-01-02-05.wav,4.104104166666667
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-08-02-02-01-05.wav,3.6703333333333332
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_05\03-01-08-02-02-02-05.wav,3.536875
neutral,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-01-01-01-01-06.wav,3.3366666666666664
neutral,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-01-01-01-02-06.wav,3.6036041666666665
neutral,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-01-01-02-01-06.wav,3.403395833333333
neutral,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-01-01-02-02-06.wav,3.4367708333333336
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-02-01-01-01-06.wav,4.037354166666667
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-02-01-01-02-06.wav,4.104104166666667
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-02-01-02-01-06.wav,3.970625
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-02-01-02-02-06.wav,4.2041875
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-02-02-01-01-06.wav,4.5045
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-02-02-01-02-06.wav,4.637979166666667
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-02-02-02-01-06.wav,4.337666666666666
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-02-02-02-02-06.wav,4.7714375
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-03-01-01-01-06.wav,3.5368541666666666
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-03-01-01-02-06.wav,3.6036041666666665
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-03-01-02-01-06.wav,3.470125
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-03-01-02-02-06.wav,3.4367708333333336
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-03-02-01-01-06.wav,3.5035
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-03-02-01-02-06.wav,3.470125
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-03-02-02-01-06.wav,3.5702291666666666
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-03-02-02-02-06.wav,3.6035833333333334
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-04-01-01-01-06.wav,3.5702291666666666
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-04-01-01-02-06.wav,3.6036041666666665
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-04-01-02-01-06.wav,3.4701458333333335
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-04-01-02-02-06.wav,3.4367708333333336
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-04-02-01-01-06.wav,4.2041875
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-04-02-01-02-06.wav,4.104104166666667
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-04-02-02-01-06.wav,4.604583333333333
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-04-02-02-02-06.wav,4.037354166666667
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-05-01-01-01-06.wav,3.7704375
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-05-01-01-02-06.wav,3.970625
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-05-01-02-01-06.wav,4.2041875
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-05-01-02-02-06.wav,3.9038958333333333
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-05-02-01-01-06.wav,4.104104166666667
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-05-02-01-02-06.wav,4.2041875
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-05-02-02-01-06.wav,4.437770833333333
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-05-02-02-02-06.wav,4.471125
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-06-01-01-01-06.wav,3.6369583333333333
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-06-01-01-02-06.wav,3.4367708333333336
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-06-01-02-01-06.wav,3.57025
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-06-01-02-02-06.wav,3.5035
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-06-02-01-01-06.wav,3.636979166666667
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-06-02-01-02-06.wav,3.6036041666666665
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-06-02-02-01-06.wav,3.7370625
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-06-02-02-02-06.wav,3.7370625
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-07-01-01-01-06.wav,3.5035
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-07-01-01-02-06.wav,4.2709375
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-07-01-02-01-06.wav,3.7370625
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-07-01-02-02-06.wav,3.9372708333333333
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-07-02-01-01-06.wav,4.3043125
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-07-02-01-02-06.wav,3.9372708333333333
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-07-02-02-01-06.wav,4.037354166666667
disgust,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-07-02-02-02-06.wav,3.970625
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-08-01-01-01-06.wav,3.2365625
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-08-01-01-02-06.wav,3.2365625
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-08-01-02-01-06.wav,3.2032083333333334
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-08-01-02-02-06.wav,3.136458333333333
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-08-02-01-01-06.wav,3.2365625
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-08-02-01-02-06.wav,3.370041666666667
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-08-02-02-01-06.wav,3.3033125
surprise,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_06\03-01-08-02-02-02-06.wav,3.2032083333333334
neutral,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-01-01-01-01-07.wav,3.9039166666666665
neutral,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-01-01-01-02-07.wav,3.8038125
neutral,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-01-01-02-01-07.wav,4.137458333333333
neutral,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-01-01-02-02-07.wav,3.7370625
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-02-01-01-01-07.wav,3.470125
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-02-01-01-02-07.wav,3.7370625
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-02-01-02-01-07.wav,3.5035
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-02-01-02-02-07.wav,3.536875
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-02-02-01-01-07.wav,4.004
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-02-02-01-02-07.wav,3.8705416666666665
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-02-02-02-01-07.wav,4.2709375
calm,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-02-02-02-02-07.wav,4.104104166666667
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-03-01-01-01-07.wav,3.5035
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-03-01-01-02-07.wav,3.470125
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-03-01-02-01-07.wav,3.403395833333333
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-03-01-02-02-07.wav,3.403395833333333
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-03-02-01-01-07.wav,4.104104166666667
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-03-02-01-02-07.wav,4.037354166666667
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-03-02-02-01-07.wav,4.037375
happy,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-03-02-02-02-07.wav,3.8371666666666666
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-04-01-01-01-07.wav,3.536875
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-04-01-01-02-07.wav,3.6035833333333334
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-04-01-02-01-07.wav,3.536875
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-04-01-02-02-07.wav,3.8705208333333334
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-04-02-01-01-07.wav,3.93725
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-04-02-01-02-07.wav,3.8371666666666666
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-04-02-02-01-07.wav,3.636979166666667
sad,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-04-02-02-02-07.wav,3.8371666666666666
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-05-01-01-01-07.wav,4.004
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-05-01-01-02-07.wav,3.970645833333333
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-05-01-02-01-07.wav,4.004
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-05-01-02-02-07.wav,4.004
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-05-02-01-01-07.wav,3.6036041666666665
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-05-02-01-02-07.wav,4.004
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-05-02-02-01-07.wav,3.8371666666666666
angry,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-05-02-02-02-07.wav,4.337666666666666
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-06-01-01-01-07.wav,3.4367708333333336
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-06-01-01-02-07.wav,3.5035
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-06-01-02-01-07.wav,3.4367708333333336
fear,C:\Users\sakth\OneDrive\Desktop\speechemotionrecognition\ravdess\Actor_07\03-01-06-01-02-02-07.wav,3.370041666666667
